311       1960     .      4.3    87.7    74.5     7.4     2.2     0.6     0.4    4.80
213       1960   10901   12.0    73.4    19.9    11.6     5.3     3.0     1.8    4.99
213       1965   11848   12.6    71.0    22.2    12.2     5.4     4.1     2.5    5.21
213       1970   12806    8.3    72.4    30.6    15.3     6.6     4.0     2.4    5.88
213       1975   13963    9.1    70.6    26.8    14.8     6.3     5.5     3.3    5.85
213       1980   15150    7.1    66.4    33.0    20.4     8.6     6.1     3.7    6.62
213       1985   16141    7.0    63.2    26.9    21.6     9.0     8.2     5.0    6.74
213       1990   17316    5.7    56.9    34.6    25.3    10.5    12.0     7.2    7.77
213       1995   18528    6.3    52.7    32.0    24.9    10.4    16.2     9.7    8.12
213       2000   20012    5.8    49.6    30.1    24.9    10.4    19.7    11.9    8.49
316       1960    105     0.0    81.4    22.5    16.2     4.7     1.0     0.7    5.22
316       1965    105     0.5    80.9    22.4    17.5     5.1     1.0     0.7    5.35
316       1970    105     1.1    33.7     9.3    63.9    18.6     1.2     0.8    9.09
316       1975    118     1.5    35.7     9.9    61.2    17.8     1.6     1.1    8.91
316       1980    121     0.8    63.5    17.6    32.3     9.4     3.3     2.2    6.84
316       1985    134     2.3    55.4    15.3    36.8    10.7     5.5     3.7    7.45
316       1990    146     1.9    48.3    13.4    41.9    12.2     7.9     5.4    8.19
316       1995    156     2.2    42.4    11.7    46.1    13.4     9.3     6.3    8.72
316       2000    167     2.6    38.6    10.7    46.9    13.7    11.9     8.1    9.11
339       1970     .     12.2    78.6    21.7     7.9     2.3     1.4     1.0      .
339       1980     .     10.7    75.3    20.8    11.7     3.4     2.3     1.6      .
339       1990     .     13.0    64.3    17.8    14.9     4.3     6.6     4.5      .
218       1960    1324   50.2    18.5     5.1    27.5     9.5     3.7     2.5    4.22
218       1965    1469   52.5    20.5     5.7    23.4     8.3     3.7     2.5    3.85
218       1970    1642   51.2    24.6     6.8    20.3     7.6     3.9     2.6    3.72
218       1975    1855   48.6    28.5     7.9    17.9     7.1     5.0     3.4    3.79
218       1980    2094   44.8    32.2     8.9    16.8     6.7     6.2     4.2    4.00
218       1985    2278   41.3    34.5     9.5    16.8     6.8     7.4     5.1    4.19
218       1990    2561   36.8    36.2    10.0    17.1     6.9     9.9     6.7    4.74
218       1995    2928   33.3    38.1    10.5    16.3     6.6    12.3     8.4    5.18
218       2000    3403   30.9    39.8    11.0    14.9     6.0    14.4     9.8    5.54
223       1960   27799   43.2    43.5    11.8    11.3     4.0     2.0     1.4    2.83
223       1965   32009   43.5    44.4    13.8    10.1     3.7     2.0     1.3    2.78
223       1970   36675   42.6    46.1    19.4     9.6     3.7     2.0     1.4    2.92
223       1975   42610   32.7    57.3     4.3     5.7     2.2     4.3     2.9    2.78
223       1980   49980   32.9    55.3     4.9     6.9     2.7     5.0     3.4    2.98
223       1985   58632   32.2    55.3     9.4     6.1     2.5     6.4     4.3    3.22
223       1990   68736   22.4    61.3    12.4     9.1     3.7     7.2     4.9    3.76
223       1995   78620   22.1    58.8    11.9    11.2     4.5     7.9     5.3    4.17
223       2000   89021   21.2    56.8    11.5    13.5     5.4     8.4     5.7    4.56
228       1960    3292   20.2    55.3    22.1    22.4    11.0     2.1     1.4    4.99
228       1965    3603   19.6    56.9    16.6    21.1     9.8     2.4     1.7    4.77
228       1970    4004   12.4    57.2    14.2    26.6    12.0     3.8     2.6    5.48
228       1975    4459   10.6    59.1    13.7    25.5    11.2     4.8     3.3    5.55
228       1980    5058    9.4    56.6    12.8    26.9    11.6     7.2     4.9    5.96
228       1985    5794    8.3    56.0    12.5    27.3    11.6     8.3     5.7    6.04
228       1990    6709    5.8    48.0    10.7    33.9    14.2    12.3     8.4    7.14
228       1995    7603    5.2    45.8    10.2    35.4    14.8    13.7     9.3    7.53
228       2000    8443    5.3    42.9     9.6    36.0    15.1    15.8    10.7    7.89
233       1960    5762   35.1    51.3    10.9    11.9     3.9     1.9     1.3    2.97
233       1965    6443   38.1    49.7    10.9    10.4     3.6     1.8     1.2    2.79
233       1970    7320   39.2    49.1    10.8     9.7     3.6     2.0     1.4    2.73
233       1975    8530   22.4    55.9    12.4    18.4     7.0     3.3     2.2    3.98
233       1980   10059   24.5    54.2    12.0    17.0     6.6     4.3     2.9    3.94
233       1985   11898   24.5    52.0    11.6    17.8     7.0     5.7     3.9    4.15
233       1990   14177   24.5    49.6    11.0    19.1     7.6     6.9     4.7    4.37
233       1995   16754   23.1    48.0    10.7    20.4     8.1     8.5     5.8    4.68
233       2000   18934   19.8    48.9    10.8    21.4     8.6     9.9     6.7    5.01
238       1960    439    17.7    72.8    21.0     6.8     2.4     2.7     1.8    3.86
238       1965    511    20.6    68.7    19.6     7.6     2.8     3.1     2.1    3.83
238       1970    595    20.6    68.7    12.1     7.6     2.9     3.1     2.1    3.61
238       1975    713    16.1    66.9    17.8    11.2     4.9     5.8     3.9    4.48
238       1980    882    14.5    66.8    16.0    10.3     4.4     8.4     5.7    4.70
238       1985    1097   11.5    65.5    15.0    11.3     4.8    11.7     7.9    5.20
238       1990    1351   10.8    62.2    14.0    13.2     5.5    13.8     9.4    5.57
238       1995    1603    9.3    62.2    14.0    12.5     5.2    16.1    11.0    5.82
238       2000    1834    9.4    60.7    13.6    11.3     4.7    18.6    12.7    6.01
321       1970     .      8.4    85.3    23.6     5.2     1.5     1.1     0.7    4.00
321       1980     .      6.6    80.5    22.3    11.1     3.2     1.7     1.2    4.54
243       1960    1133   43.4    53.1    13.8     2.7     0.7     0.8     0.5    2.38
243       1965    1303   44.7    51.4    10.8     3.0     0.7     0.9     0.6    2.27
243       1970    1494   40.1    45.9     4.3    12.1     2.5     1.9     1.3    2.87
243       1975    1742   36.7    50.2     8.7    10.3     2.7     2.8     1.9    3.13
243       1980    2053   35.7    50.5    10.2     9.5     2.9     4.3     2.9    3.36
243       1985    2463   32.7    50.5    10.8    10.3     3.5     6.4     4.4    3.79
243       1990    2972   28.8    51.0    11.2    11.2     4.0     9.0     6.1    4.30
243       1995    3524   24.3    51.9    11.4    11.7     4.2    12.2     8.3    4.87
243       2000    4069   25.7    46.8    10.3    13.1     4.7    14.5     9.8    5.17
248       1960    1647   37.8    53.7    13.6     7.1     2.6     1.4     1.0    2.95
248       1965    1881   38.6    52.9    15.7     6.8     2.7     1.6     1.1    3.00
248       1970    2158   37.6    53.4    18.0     7.0     3.0     1.9     1.3    3.16
248       1975    2512   31.9    53.7    23.9    11.2     5.3     3.2     2.2    3.99
248       1980    2980   25.4    51.1    34.1    16.0     7.9     7.6     5.2    5.40
248       1985    3518   23.2    50.5    19.9    12.8     6.0    13.5     9.2    5.52
248       1990    4169   20.0    49.5    14.3    13.0     5.9    17.4    11.9    5.94
248       1995    4934   18.8    47.1    13.6    16.1     7.3    17.9    12.2    6.25
248       2000    5797   17.7    45.2    13.1    18.3     8.3    18.7    12.7    6.52
253       1960    927    61.8    33.2     5.1     4.6     2.0     0.5     0.3    1.70
253       1965    1055   61.0    33.7     6.6     4.6     2.0     0.6     0.4    1.78
253       1970    1255   54.2    37.9     8.0     6.0     2.5     1.9     1.3    2.29
253       1975    1400   50.0    40.4     8.8     7.4     3.1     2.2     1.5    2.57
253       1980    1553   36.0    52.0    11.5     8.7     3.6     3.3     2.2    3.30
253       1985    1634   34.6    52.1    11.5     9.9     4.1     3.4     2.3    3.44
253       1990    1816   37.1    45.9    10.2     9.8     4.0     6.3     4.3    3.58
253       1995    2133   36.2    46.1    10.2     9.1     3.7     8.7     5.9    4.05
253       2000    2547   35.0    45.6    10.1     8.8     3.7    10.6     7.2    4.50
258       1960    1420   69.2    26.7     7.2     3.6     1.0     0.5     0.3    1.43
258       1965    1614   69.2    26.6     6.4     3.5     1.0     0.7     0.5    1.43
258       1970    1831   68.4    26.9     6.2     3.7     1.1     1.0     0.7    1.49
258       1975    2085   67.4    26.5     6.0     4.9     1.4     1.2     0.8    1.61
258       1980    2399   54.7    35.7     8.0     7.4     2.2     2.2     1.5    2.34
258       1985    2766   54.2    35.8     8.0     6.5     1.9     3.5     2.4    2.44
258       1990    3228   52.9    35.9     8.0     6.7     2.0     4.4     3.0    2.60
258       1995    3794   50.6    37.2     8.3     7.0     2.0     5.2     3.6    2.79
258       2000    4495   47.1    37.6     8.3     9.5     2.8     5.8     4.0    3.12
336       1960    205    13.7    83.3    23.0     2.5     0.7     0.5     0.4    3.50
336       1965    226    13.0    81.4    22.5     5.2     1.5     0.4     0.3    3.68
336       1970    234    12.2    77.6    21.5     9.2     2.7     1.0     0.7    4.00
336       1975    253    10.3    72.5    20.1    16.0     4.7     1.2     0.8    4.48
336       1980    274     8.1    72.9    20.2    17.3     5.0     1.8     1.2    4.71
336       1985    311     8.7    66.6    18.4    22.7     6.6     2.0     1.4    5.01
336       1990    348     9.6    57.8    16.0    30.5     8.9     2.1     1.4    5.43
336       1995    401     8.2    54.2    15.0    34.9    10.2     2.7     1.8    5.81
336       2000    458     7.3    52.7    14.6    36.0    10.5     4.0     2.7    6.05
263       1960    1643   90.2     5.4     1.4     4.2     1.9     0.2     0.2    0.70
263       1965    1733   88.3     7.6     1.7     3.9     1.9     0.3     0.2    0.75
263       1970    1845   83.5    12.4     1.8     3.8     2.0     0.3     0.2    0.90
263       1975    1971   79.2    16.6     3.2     3.9     1.9     0.3     0.2    1.07
263       1980    2130   77.0    15.2     3.2     7.2     3.4     0.7     0.5    1.45
263       1985    2322   59.5    30.5     6.6     9.3     4.2     0.7     0.5    2.23
263       1990    2589   57.0    32.6     7.2     9.7     4.2     0.8     0.6    2.36
263       1995    2893   54.1    34.3     7.6    10.7     4.7     0.9     0.7    2.56
263       2000    3250   54.4    32.3     7.1    12.3     5.4     1.0     0.8    2.67
268       1960    697    60.9    34.9     6.9     3.5     1.6     0.6     0.4    1.69
268       1965    814    62.9    33.3     8.6     3.1     1.6     0.7     0.5    1.67
268       1970    908    61.9    34.2     7.9     3.1     1.8     0.9     0.6    1.70
268       1975    1029   53.1    40.5     6.0     5.3     3.8     1.0     0.7    2.09
268       1980    1221   49.0    44.4     8.6     4.8     2.8     1.8     1.2    2.33
268       1985    1402   33.5    51.3    10.8    11.9     7.6     3.3     2.2    3.56
268       1990    1686   31.9    52.6    11.5    11.0     6.3     4.5     3.1    3.69
268       1995    2033   29.3    54.2    11.8    11.0     6.3     5.5     3.8    3.89
268       2000    2444   25.9    57.0    12.4    10.6     6.0     6.5     4.4    4.08
343       1960    679    18.8    75.3    20.8     5.5     1.6     0.5     0.3    2.46
343       1965    698    16.1    77.9    21.6     5.3     1.5     0.7     0.5    2.54
343       1970    700     5.1    86.8    24.0     6.9     2.0     1.1     0.7    2.96
343       1975    728     4.2    82.0    22.7    12.1     3.5     1.7     1.2    3.38
343       1980    829     3.2    79.8    22.1    15.0     4.4     2.0     1.4    3.60
343       1985    944     2.6    72.7    20.1    21.9     6.4     2.8     1.9    4.13
343       1990    1049    3.5    64.0    17.7    29.9     8.7     2.6     1.8    4.55
343       1995    1195    3.4    58.7    16.2    34.6    10.1     3.3     2.3    4.92
343       2000    1352    3.3    54.5    15.1    38.0    11.1     4.1     2.8    5.22
273       1960   13666   46.0    48.3    10.4     4.3     1.5     1.4     0.8    2.41
273       1965   15746   46.2    48.0    13.7     4.1     1.9     1.6     1.0    2.53
273       1970   18281   35.0    54.7    15.3     7.8     3.7     2.6     1.5    3.31
273       1975   21114   34.4    54.0    17.1     8.3     3.5     3.3     1.9    3.49
273       1980   24989   34.2    48.6    17.2    11.8     5.1     5.4     3.2    4.01
273       1985   28195   29.5    49.9    17.1    13.3     6.0     7.3     4.3    4.49
273       1990   33613   18.8    48.5    19.9    23.4    10.7     9.2     5.4    5.87
273       1995   40244   15.0    47.9    19.7    26.7    12.2    10.3     6.0    6.37
273       2000   47996   12.4    47.3    19.4    29.0    13.3    11.3     6.6    6.73
278       1960    506    59.0    33.7     9.1     4.7     1.4     2.5     1.7    2.09
278       1965    581    56.5    32.8     7.8     5.8     1.7     3.5     2.4    2.28
278       1970    662    53.9    34.6     7.9     6.9     2.0     4.5     3.1    2.59
278       1975    768    51.5    37.1     8.3     6.6     1.9     4.8     3.2    2.68
278       1980    900    48.9    39.1     8.7     6.5     1.9     5.6     3.8    2.86
278       1985    1070   44.7    41.6     9.3     6.2     1.8     7.5     5.1    3.19
278       1990    1231   41.3    40.6     9.0    10.2     3.0     7.9     5.4    3.60
278       1995    1500   36.5    41.5     9.2    13.9     4.1     8.0     5.5    4.01
278       2000    1824   31.7    43.0     9.5    16.5     4.8     8.9     6.0    4.42
283       1960    441    28.0    54.1    24.4    15.4     4.1     2.6     1.8    4.26
283       1965    495    27.5    54.0    15.6    15.5     7.1     3.0     2.0    4.15
283       1970    566    24.9    53.5    16.4    17.4     8.4     4.2     2.9    4.56
283       1975    657    24.2    52.2    18.9    19.0     9.1     4.7     3.2    4.83
283       1980    765    18.3    50.3    23.2    23.2    11.5     8.3     5.7    5.91
283       1985    897    17.8    46.7    18.2    24.5    12.6    11.0     7.5    6.22
283       1990    1055   12.9    41.6    21.6    28.7    16.2    16.8    11.4    7.31
283       1995    1240   11.9    41.2    21.4    29.1    16.4    17.7    12.0    7.70
283       2000    1436   11.4    40.4    21.0    28.5    16.1    19.8    13.5    7.90
288       1960    619    26.4    65.4    16.8     6.9     2.6     1.2     1.0    3.35
288       1965    697    26.3    66.1    15.4     6.2     2.5     1.4     1.1    3.30
288       1970    788    19.6    68.0    10.3    10.3     4.5     2.1     1.7    3.74
288       1975    905    20.3    67.7    17.9     9.4     4.0     2.5     2.0    3.93
288       1980    1144   14.2    66.4    15.4    16.0     7.2     3.4     2.7    4.64
288       1985    1420   13.4    68.0    20.7    14.1     6.8     4.5     3.6    4.84
288       1990    1721    8.7    63.8    20.7    19.7    10.0     7.5     6.0    5.78
288       1995    2044    9.7    63.5    20.6    19.1     9.7     7.7     6.1    5.73
288       2000    2392    9.8    63.8    20.7    18.1     9.2     8.3     6.6    5.74
293       1960    3818   42.8    44.9    11.7     9.7     4.1     2.6     1.8    3.02
293       1965    4335   41.4    46.8    13.2     9.0     4.2     2.9     2.0    3.10
293       1970    4923   35.0    47.1    16.1    13.4     7.1     4.5     3.1    3.89
293       1975    5668   34.3    46.9    15.6    13.1     6.3     5.8     3.9    4.01
293       1980    6602   24.0    44.5    17.2    21.4    10.7    10.1     6.9    5.44
293       1985    7698   21.4    45.0    12.9    21.6    10.2    12.0     8.1    5.60
293       1990    9000   20.5    41.9    10.3    23.6    10.7    14.1     9.6    5.92
293       1995   10515   16.3    34.7     8.6    27.2    12.4    20.4    13.9    6.92
293       2000   12243   13.8    35.7     8.8    28.1    12.8    22.4    15.3    7.33
361       1960     .      5.0    90.3    72.1      .       .       .       .       .
361       1980     .      1.1    29.6     7.0    67.2    19.6     2.1     1.4    7.65
362       1970     .     27.0      .       .       .       .       .       .       .
362       1980     .     17.5    74.5    20.6     6.8     2.0     1.3     0.9    4.22
364       1980     .      2.4    88.0    24.3     8.2     2.4     1.4     1.0    4.99
369       1960    330    14.7    73.3    18.6    10.9     3.2     1.0     0.7    4.19
369       1965    343    12.1    76.0    20.1    10.9     3.0     1.0     0.7    4.31
369       1970    370    11.6    74.6    21.9    12.6     3.2     1.2     0.8    4.54
369       1975    410    12.3    69.8    26.1    16.3     3.6     1.5     1.0    4.99
369       1980    464     1.3    72.0    42.6    23.7     4.0     2.9     2.0    6.60
369       1985    516     3.7    65.6    23.9    27.4     6.6     3.3     2.3    6.38
369       1990    586     4.5    58.7    16.3    33.3     9.7     3.4     2.3    6.66
369       1995    647     4.3    52.7    14.6    39.1    11.4     3.9     2.7    7.19
369       2000    713     5.1    46.3    12.8    44.1    12.8     4.5     3.1    7.62
298       1960    1424   14.1    64.0    18.4    16.8     4.9     5.1     3.5    5.03
298       1965    1516   14.1    70.2    25.0    10.3     3.0     5.4     3.7    4.78
298       1970    1586   13.9    63.9    22.8    16.4     4.8     5.8     3.9    5.23
298       1975    1604    9.9    66.3    29.6    17.4     5.1     6.3     4.3    5.69
298       1980    1660    7.3    66.3    20.5    18.9     5.5     7.5     5.1    5.75
298       1985    1735    4.7    58.0    14.8    29.2     8.5     8.1     5.5    6.52
298       1990    1809    5.5    56.2    13.2    26.8     7.8    11.5     7.9    6.69
298       1995    1877    3.4    53.6    12.6    31.7     9.2    10.0     6.8    6.88
298       2000    1964    3.2    52.2    12.3    32.1     9.3    12.5     8.5    7.25
299       1960    2740   49.1    44.1    15.7     5.3     2.2     1.5     1.0    2.53
299       1965    3185   49.0    43.8    12.0     5.2     2.1     2.0     1.4    2.47
299       1970    3714   47.1    39.2     9.5    11.1     4.6     2.6     1.8    2.92
299       1975    4596   40.4    43.7    10.0    11.4     4.7     4.5     3.1    3.38
299       1980    5732   23.5    47.2    10.6    22.3     9.2     7.0     4.8    4.93
299       1985    6846   20.3    48.6    10.8    21.2     8.7    10.0     6.8    5.30
299       1990    8247   21.2    55.0    12.2    12.0     4.9    11.8     8.0    4.89
299       1995    9720   18.4    54.4    12.1    12.2     5.0    15.1    10.3    5.35
299       2000   11233   15.7    56.6    12.6     9.7     4.0    18.0    12.2    5.61
516       1960     .     64.0    24.6     9.4    10.4     4.4     1.0     0.7    2.24
516       1970     .     52.4    28.1    13.8    16.5     7.0     3.1     2.1    3.43
516       1980     .     32.1    28.3    14.4    30.1    12.7     9.4     6.4    5.81
819       1960    130    22.8    62.8    18.2     8.0     2.7     6.4     4.3    5.08
819       1965    158    23.1    63.8    12.0     8.1     2.8     5.0     3.4    4.67
819       1970    186    23.3    63.6    24.1     9.1     3.2     3.9     2.7    5.09
819       1975    216    19.7    66.3    20.5    10.6     3.9     3.3     2.2    5.12
819       1980    249    15.3    64.2    26.8    17.3     7.2     3.2     2.2    6.01
819       1985    288    10.9    59.8    23.9    24.9    11.4     4.5     3.1    6.76
819       1990    314     8.7    54.4    25.4    32.6    15.7     4.2     2.9    7.42
819       1995    354     7.3    53.7    25.1    33.4    16.1     5.7     3.9    7.68
819       2000    402     6.0    52.0    24.3    34.8    16.8     7.1     4.8    7.96
532       1960    1462   32.8    45.1    18.4    17.4     8.1     4.7     2.7    4.74
532       1965    1618   36.2    40.0    20.4    18.4     9.8     5.4     3.1    4.90
532       1970    1706   33.3    41.4    21.6    22.3    13.3     3.1     1.8    5.11
532       1975    2097   28.5    42.3    22.5    25.4    15.5     3.8     2.2    5.66
532       1980    2613   22.5    39.8    23.1    30.5    17.3     7.1     4.1    6.73
532       1985    3126   18.4    35.6    19.1    38.3    20.6     7.7     4.4    7.51
532       1990    3583   15.7    30.3    15.8    43.3    25.5    10.6     6.1    8.37
532       1995    3886   11.4    26.9    14.0    47.2    28.6    14.5     8.3    9.33
532       2000    4137   10.7    26.6    13.9    47.4    28.7    15.3     8.7    9.47
536       1960   39015   75.5    22.6     7.6     1.9     0.5     0.1     0.0    1.11
536       1965   43496   72.4    25.0    10.8     2.2     0.9     0.4     0.2    1.36
536       1970   48105   55.3    39.1    17.0     5.1     2.3     0.5     0.2    2.29
536       1975   52828   52.1    41.3    16.5     5.7     2.8     0.9     0.4    2.47
536       1980   59333   41.1    48.4    16.8     9.6     4.9     0.8     0.3    3.09
536       1985   68919   33.0    55.6    24.9    10.8     5.6     0.6     0.3    3.65
536       1990   79323   54.5    26.4    12.8    16.8     8.8     2.3     1.0    3.30
536       1995   91311   44.3    32.9    16.0    19.2    10.1     3.6     1.6    4.03
536       2000   105121  36.2    37.0    18.0    21.8    11.5     5.0     2.2    4.71
542       1960    9817   56.9    29.6    26.2    10.9     5.8     2.6     1.9    3.23
542       1965   11281   43.6    35.2    33.5    17.5     7.8     3.6     2.7    4.43
542       1970   12803   34.5    38.1    16.1    21.8    10.1     5.6     4.1    4.76
542       1975   14462   25.2    39.2    17.2    28.7    14.2     6.9     5.1    5.77
542       1980   16401   19.7    34.5    17.1    36.9    18.7     8.9     6.6    6.81
542       1985   19973   15.4    27.6    18.1    45.3    25.6    11.7     8.7    8.03
542       1990   23038   11.0    21.7    20.9    53.9    35.0    13.4     9.9    9.25
542       1995   25997    8.7    18.2    17.3    51.9    36.2    21.1    15.6    10.09
542       2000   28989    8.0    16.7    15.9    49.5    34.5    25.8    19.1    10.46
548       1960    3030   58.5    32.7    11.5     7.2     2.4     1.5     1.3    2.34
548       1965    3465   52.1    38.6    13.8     7.8     3.3     1.4     1.2    2.67
548       1970    3919   46.4    42.7    15.9     9.4     4.2     1.5     1.3    3.05
548       1975    4603   37.8    48.0    19.7    12.6     6.0     1.6     1.3    3.70
548       1980    5426   34.3    44.4    23.0    19.9     9.8     1.4     1.2    4.49
548       1985    6388   29.9    44.8    19.8    23.3    11.1     2.0     1.7    4.88
548       1990    7581   25.6    44.5    22.7    27.1    13.9     2.8     2.4    5.54
548       1995    8857   16.7    33.6    20.6    42.8    23.5     6.8     5.8    7.65
548       2000   10240   13.9    35.6    21.8    43.0    23.6     7.5     6.3    7.88
853       1960    780    79.3    14.7     4.5     6.0     1.6     0.0     0.0    1.13
853       1965    864    80.0    15.1     3.6     4.9     1.2     0.0     0.0    1.01
853       1970    960    85.7    12.0     0.5     2.3     0.4     0.0     0.0    0.58
853       1975    1070   82.4    13.6     5.5     4.0     0.5     0.0     0.0    0.92
853       1980    1185   82.6    13.2     5.0     4.1     0.2     0.2     0.1    0.92
853       1985    1309   75.8    18.8     8.6     4.9     0.9     0.5     0.3    1.34
853       1990    1479   69.5    24.2    11.9     5.6     1.6     0.7     0.5    1.70
853       1995    1724   62.7    29.6    14.5     6.7     2.0     1.0     0.7    2.09
853       2000    2000   57.1    34.6    17.0     6.9     2.0     1.4     1.0    2.39
566       1960   10024   33.5    49.7    17.2    10.6     4.8     6.2     4.0    3.77
566       1965   11491   29.7    51.6    17.5    11.2     5.7     7.5     4.9    4.08
566       1970   12913   19.7    56.1    18.0    14.2     8.5     9.6     6.2    4.81
566       1975   15185   14.1    57.6    21.7    16.4     9.5    11.9     7.7    5.46
566       1980   18115   11.7    54.1    22.8    18.9    10.8    15.2     9.9    6.06
566       1985   21076   10.0    51.7    24.6    20.3    11.4    18.0    11.7    6.53
566       1990   24380    6.7    46.9    23.3    27.2    15.1    18.7    12.2    7.07
566       1995   28214    6.6    44.0    21.9    29.0    16.1    20.4    13.3    7.33
566       2000   32596    6.3    40.1    19.9    31.4    17.5    22.2    14.4    7.62
576       1960    641    60.7    15.9     5.6    23.4     7.7     0.0     0.0    3.14
576       1965    729    54.2    24.4     8.5    21.0     7.0     0.5     0.3    3.29
576       1970    820    47.6    29.6    10.4    20.9     7.0     2.0     1.4    3.74
576       1975    977    40.7    32.2    11.4    24.1     8.1     3.0     2.0    4.34
576       1980    1177   43.7    38.3    13.8    14.6     5.0     3.4     2.3    3.65
576       1985    1412   35.3    40.1    15.3    20.3     7.1     4.3     2.9    4.50
576       1990    1626   29.1    34.9    15.4    31.3     8.1     4.7     3.2    5.52
576       1995    1782   14.3    27.7    16.5    50.5    13.7     7.6     5.2    7.82
576       2000    1923   12.7    28.3    16.8    48.5    13.2    10.6     7.2    8.12
813       1975     .     55.5    39.5    15.8     3.3     1.4     1.6     1.1    2.53
578       1960    9779   48.1    46.4    33.9     4.9     1.6     0.6     0.6    3.45
578       1965   11215   44.8    48.5    18.8     5.8     1.9     0.9     0.9    3.15
578       1970   12701   34.1    60.4    21.4     4.4     1.5     1.1     1.1    3.54
578       1975   14458   32.5    60.6    16.5     5.4     1.8     1.5     1.5    3.55
578       1980   18163   20.5    69.7     2.4     6.8     2.3     2.9     2.9    3.77
578       1985   21669   21.5    65.7    21.4     7.8     3.1     5.0     5.0    4.78
578       1990   25718   22.3    61.9    27.2     8.0     3.5     7.8     7.8    5.35
578       1995   30047   19.6    62.1    27.3     8.9     3.9     9.4     9.4    5.73
578       2000   34017   17.3    62.2    27.3     9.3     4.1    11.3    11.2    6.10
846       1980     .     37.2    40.8     6.5      .       .       .       .       .
582       1990   26932   16.6    69.8    27.9    10.6     4.5     2.6     2.2    3.81
862       1965     .      1.9    69.3    38.0    28.3     5.5     0.5     0.3    6.01
862       1970     .      4.6    62.2    32.7    29.7     2.8     3.6     2.4    6.16
862       1975     .       .       .       .     37.8     6.3     2.2     1.5      .
862       1980     .      1.2    55.4    28.4    37.8    10.5     2.7     1.8    6.65
512       1960    3980   87.7     5.1     1.7     4.1     1.5     3.1     2.2    1.10
512       1965    4548   89.6     4.6     1.6     3.3     1.3     2.5     1.7    0.91
512       1970    5211   90.9     4.3     1.8     2.7     1.0     2.0     1.4    0.77
512       1975    5986   91.5     4.4     2.6     2.4     1.3     1.7     1.2    0.73
512       1980    6172   89.0     6.8     0.3     1.1     0.4     3.0     2.1    0.79
512       1985    5579   88.3     7.2     1.8     1.9     0.7     2.7     1.9    0.87
512       1990    5475   88.1     6.5     2.1     2.9     1.1     2.4     1.7    0.91
512       1995    7983   84.3     9.6     3.1     3.8     1.4     2.3     1.6    1.13
512       2000   11282   84.5     9.1     2.9     4.2     1.6     2.2     1.6    1.14
513       1960   21275   87.0     6.3     1.7     6.1     2.3     0.6     0.4    0.79
513       1965   23052   83.0    10.6     2.9     5.7     2.2     0.6     0.4    0.90
513       1970   25093   85.4     8.0     2.2     6.0     2.2     0.6     0.4    0.85
513       1975   27342   82.3    10.0     2.7     6.9     2.6     0.9     0.6    1.02
513       1980   30252   70.4    16.7     4.6    11.6     4.2     1.3     0.9    1.68
513       1985   34708   67.3    17.0     4.7    14.0     5.2     1.7     1.2    1.95
513       1990   39910   61.5    22.4     6.1    13.8     5.2     2.3     1.6    2.19
513       1995   47060   58.8    24.6     6.7    13.8     5.2     2.8     1.9    2.32
513       2000   56185   55.7    27.7     7.6    13.4     5.0     3.3     2.3    2.45
534       1960   185858  75.5    22.1     6.3     2.6     1.0     0.0     0.0    1.45
534       1965   207230  75.9    21.3     7.2     2.6     1.0     0.2     0.1    1.49
534       1970   230187  72.2    22.7     8.2     3.9     1.5     1.1     0.8    1.90
534       1975   256651  68.5    23.7     8.7     5.4     2.0     2.3     1.6    2.36
534       1980   289666  72.5    11.3     4.2    13.7     5.1     2.5     1.7    2.72
534       1985   330011  66.9    16.2     6.0    13.2     5.0     3.7     2.6    3.13
534       1990   376588  59.0    22.9     8.5    14.1     5.3     4.1     2.9    3.68
534       1995   429197  52.3    27.9    10.4    15.3     5.7     4.5     3.1    4.16
534       2000   487730  44.5    33.2    12.4    17.4     6.5     4.8     3.3    4.77
518       1960    9128   79.5    11.7     3.2     8.4     3.1     0.4     0.3    0.97
518       1965    9787   80.7    11.2     3.1     7.7     2.9     0.5     0.4    0.92
518       1970   10778   77.1    14.9     4.1     7.4     2.8     0.7     0.5    1.01
518       1975   12166   78.3    12.4     3.4     9.1     2.1     0.2     0.1    0.98
518       1980   13751   71.8    17.8     4.9     9.9     3.7     0.6     0.4    1.26
518       1985   15162   55.9    27.8     7.6    14.5     5.4     1.9     1.3    2.02
518       1990   17379   52.1    31.6     8.6    14.0     5.2     2.4     1.7    2.14
518       1995   19934   47.4    36.1     9.9    13.7     5.1     2.8     2.0    2.29
518       2000   22938   42.4    41.0    11.2    13.3     5.0     3.3     2.3    2.44
558       1960    3925   99.0     0.3     0.1     0.6     0.2     0.1     0.1    0.07
558       1965    4309   98.4     0.8     0.2     0.6     0.2     0.2     0.1    0.10
558       1970    4718   99.6     0.1     0.0     0.3     0.1     0.1     0.1    0.04
558       1975    5154   98.2     0.6     0.2     0.8     0.3     0.4     0.3    0.14
558       1980    5985   90.3     4.8     1.3     3.7     1.4     1.1     0.8    0.61
558       1985    6342   88.2     5.6     1.5     4.7     1.8     1.5     1.0    0.77
558       1990    7359   84.1     4.8     1.3     8.2     3.2     1.1     0.8    1.03
558       1995    8349   74.6    13.6     3.7    10.0     3.9     1.9     1.3    1.53
